#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
WP_001295295.1       -            299 K20037               -            313   5.5e-87  289.5   0.0   1   1     3e-89   6.1e-87  289.4   0.0    11   310     1   297     1   299 0.94 MULTISPECIES: glycyl-radical enzyme activating protein [Enterobacteriaceae]
WP_000204105.1       -            292 K20037               -            313   3.6e-80  267.1   0.0   1   2   6.1e-29   1.3e-26   91.2   1.8     7    70    19    82    13    85 0.93 MULTISPECIES: [formate-C-acetyltransferase]-activating enzyme [Enterobacteriaceae]
WP_000204105.1       -            292 K20037               -            313   3.6e-80  267.1   0.0   2   2   1.3e-55   2.6e-53  178.9   0.0    92   310    76   290    76   292 0.99 MULTISPECIES: [formate-C-acetyltransferase]-activating enzyme [Enterobacteriaceae]
WP_000111043.1       -            246 K20037               -            313   1.5e-60  202.7   3.6   1   2   6.7e-12   1.4e-09   35.2   1.5    10    49     5    44     1    47 0.88 MULTISPECIES: pyruvate formate lyase 1-activating protein [Gammaproteobacteria]
WP_000111043.1       -            246 K20037               -            313   1.5e-60  202.7   3.6   2   2   2.5e-52   5.2e-50  168.0   0.0   111   308    48   244    44   246 0.96 MULTISPECIES: pyruvate formate lyase 1-activating protein [Gammaproteobacteria]
WP_001088415.1       -            287 K20037               -            313   6.2e-46  154.6   0.8   1   1     4e-48   8.2e-46  154.2   0.8     8   255     4   238     1   256 0.92 MULTISPECIES: YjjW family glycine radical enzyme activase [Enterobacteriaceae]
WP_000091291.1       -            231 K20037               -            313   2.9e-08   30.9  11.2   1   2   1.2e-08   2.5e-06   24.5   0.7    59   112    59   121    53   138 0.85 MULTISPECIES: ferredoxin-type protein NapG [Enterobacteriaceae]
WP_000091291.1       -            231 K20037               -            313   2.9e-08   30.9  11.2   2   2   0.00011     0.022   11.6   3.7    54   105   132   199   124   212 0.67 MULTISPECIES: ferredoxin-type protein NapG [Enterobacteriaceae]
WP_001070230.1       -            208 K20037               -            313     4e-08   30.4  31.0   1   3     0.019       3.9    4.2   1.8    85   104    61    80    50   113 0.74 MULTISPECIES: ferredoxin-like protein [Enterobacteriaceae]
WP_001070230.1       -            208 K20037               -            313     4e-08   30.4  31.0   2   3   2.6e-07   5.4e-05   20.2  11.4    54   116   116   180   113   182 0.84 MULTISPECIES: ferredoxin-like protein [Enterobacteriaceae]
WP_001070230.1       -            208 K20037               -            313     4e-08   30.4  31.0   3   3   3.3e-08   6.8e-06   23.1  11.6    51   110   146   201   143   208 0.84 MULTISPECIES: ferredoxin-like protein [Enterobacteriaceae]
WP_000991805.1       -            192 K20037               -            313   7.4e-08   29.6   6.0   1   1   3.6e-10   7.4e-08   29.6   6.0    54   109   110   164   101   173 0.88 MULTISPECIES: electron transport complex subunit RsxB [Enterobacteriaceae]
