#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NP_415345.2          -            299 K20037               -            313   5.7e-87  289.5   0.0   1   1     3e-89   6.4e-87  289.4   0.0    11   310     1   297     1   299 0.94 putative pyruvate formate-lyase activating enzyme YbiY [Escherichia coli str. K-12 substr. MG1655]
NP_418387.3          -            292 K20037               -            313   3.7e-80  267.1   0.0   1   2   6.1e-29   1.3e-26   91.2   1.8     7    70    19    82    13    85 0.93 putative pyruvate formate-lyase 2 activating enzyme PflC [Escherichia coli str. K-12 substr. MG1655]
NP_418387.3          -            292 K20037               -            313   3.7e-80  267.1   0.0   2   2   1.3e-55   2.7e-53  178.9   0.0    92   310    76   290    76   292 0.99 putative pyruvate formate-lyase 2 activating enzyme PflC [Escherichia coli str. K-12 substr. MG1655]
NP_415422.1          -            246 K20037               -            313   1.6e-60  202.7   3.6   1   2   6.7e-12   1.4e-09   35.2   1.5    10    49     5    44     1    47 0.88 pyruvate formate-lyase activating enzyme [Escherichia coli str. K-12 substr. MG1655]
NP_415422.1          -            246 K20037               -            313   1.6e-60  202.7   3.6   2   2   2.5e-52   5.4e-50  168.0   0.0   111   308    48   244    44   246 0.96 pyruvate formate-lyase activating enzyme [Escherichia coli str. K-12 substr. MG1655]
NP_418796.1          -            287 K20037               -            313   6.5e-46  154.6   0.8   1   1     4e-48   8.6e-46  154.2   0.8     8   255     4   238     1   256 0.92 putative glycyl-radical enzyme activating enzyme YjjW [Escherichia coli str. K-12 substr. MG1655]
NP_416709.1          -            231 K20037               -            313     3e-08   30.9  11.2   1   2   1.2e-08   2.6e-06   24.5   0.7    59   112    59   121    53   138 0.85 ferredoxin-type protein NapG [Escherichia coli str. K-12 substr. MG1655]
NP_416709.1          -            231 K20037               -            313     3e-08   30.9  11.2   2   2   0.00011     0.023   11.6   3.7    54   105   132   199   124   212 0.67 ferredoxin-type protein NapG [Escherichia coli str. K-12 substr. MG1655]
NP_416189.1          -            208 K20037               -            313   4.2e-08   30.4  31.0   1   3     0.019       4.1    4.2   1.8    85   104    61    80    50   113 0.74 putative 4Fe-4S ferredoxin-like protein YdhY [Escherichia coli str. K-12 substr. MG1655]
NP_416189.1          -            208 K20037               -            313   4.2e-08   30.4  31.0   2   3   2.6e-07   5.6e-05   20.2  11.4    54   116   116   180   113   182 0.84 putative 4Fe-4S ferredoxin-like protein YdhY [Escherichia coli str. K-12 substr. MG1655]
NP_416189.1          -            208 K20037               -            313   4.2e-08   30.4  31.0   3   3   3.3e-08   7.1e-06   23.1  11.6    51   110   146   201   143   208 0.84 putative 4Fe-4S ferredoxin-like protein YdhY [Escherichia coli str. K-12 substr. MG1655]
NP_416145.1          -            192 K20037               -            313   7.7e-08   29.6   6.0   1   1   3.6e-10   7.7e-08   29.6   6.0    54   109   110   164   101   173 0.88 SoxR [2Fe-2S] reducing system protein RsxB [Escherichia coli str. K-12 substr. MG1655]
NP_416784.1          -            180 K20037               -            313   1.1e-07   29.0   2.0   1   1   6.9e-10   1.5e-07   28.6   2.0    58   110    57   117    55   134 0.88 NADH:quinone oxidoreductase subunit I [Escherichia coli str. K-12 substr. MG1655]
NP_417362.4          -            162 K20037               -            313   1.2e-07   29.0  17.9   1   3    0.0083       1.8    5.4   1.3    88   103     8    23     1    30 0.80 putative electron transport protein YgfS [Escherichia coli str. K-12 substr. MG1655]
